killed;156 killed;http://dbpedia.org/ontology/causalties
lost;7 cannons lost;http://dbpedia.org/ontology/causalties
wounded;unknown number of dead and wounded;http://dbpedia.org/ontology/causalties
dead;138 dead;http://dbpedia.org/ontology/causalties
lost;17 cannons lost;http://dbpedia.org/ontology/causalties
lost;3 standards lost;http://dbpedia.org/ontology/causalties
lost;40 cannons lost;http://dbpedia.org/ontology/causalties
wounded;ca 500 killed or wounded;http://dbpedia.org/ontology/causalties
killed;ca 300 men killed;http://dbpedia.org/ontology/causalties
lost;1 ship of the line lost;http://dbpedia.org/ontology/causalties
dead;270 dead;http://dbpedia.org/ontology/causalties
wounded;93 wounded;http://dbpedia.org/ontology/causalties
lost;138 cannons lost;http://dbpedia.org/ontology/causalties
light;light to 880;http://dbpedia.org/ontology/causalties
killed;623 killed;http://dbpedia.org/ontology/causalties
killed;at least 43 killed;http://dbpedia.org/ontology/causalties
killed;more than 60 killed;http://dbpedia.org/ontology/causalties
after;1 killed and 3 captured in sweeps after the ambush;http://dbpedia.org/ontology/causalties
kia;usa: 6 kia;http://dbpedia.org/ontology/causalties
kia;iraq: 15 kia;http://dbpedia.org/ontology/causalties
total;116 total;http://dbpedia.org/ontology/causalties
killed;76 officers killed;http://dbpedia.org/ontology/causalties
wounded;996 soldiers killed and wounded;http://dbpedia.org/ontology/causalties
dead;216 dead;http://dbpedia.org/ontology/causalties
wounded;462 wounded;http://dbpedia.org/ontology/causalties
missing;536 missing;http://dbpedia.org/ontology/causalties
killed;37 killed in action;http://dbpedia.org/ontology/causalties
killed;165 killed;http://dbpedia.org/ontology/causalties
killed;140 killed;http://dbpedia.org/ontology/causalties
or;ca. 400 dead or wounded#;http://dbpedia.org/ontology/causalties
killed;40+ killed;http://dbpedia.org/ontology/causalties
wounded;357 killed and wounded;http://dbpedia.org/ontology/causalties
wounded;854 wounded;http://dbpedia.org/ontology/causalties
later;31 captured +1 killed later {moluntha};http://dbpedia.org/ontology/causalties
killed;349 killed;http://dbpedia.org/ontology/causalties
destroyed;~60 tanks and apcs destroyed;http://dbpedia.org/ontology/causalties
killed;44 emirs killed;http://dbpedia.org/ontology/causalties
wounded;500 soldiers wounded;http://dbpedia.org/ontology/causalties
destroyed;10 destroyed;http://dbpedia.org/ontology/causalties
killed;at least 215 killed;http://dbpedia.org/ontology/causalties
saudi;saudi arabia:;http://dbpedia.org/ontology/causalties
other;2 other ships;http://dbpedia.org/ontology/causalties
wounded;800 killed or wounded in the landing;http://dbpedia.org/ontology/causalties
on;400 killed on the warships;http://dbpedia.org/ontology/causalties
missing;122 missing in action;http://dbpedia.org/ontology/causalties
uncertain;uncertain;http://dbpedia.org/ontology/causalties
killed;528 killed;http://dbpedia.org/ontology/causalties
kia;324 kia;http://dbpedia.org/ontology/causalties
iraqi;7 u.s.-allied iraqi militia;http://dbpedia.org/ontology/causalties
kia;4 foreign mercenaries kia;http://dbpedia.org/ontology/causalties
kia;7 foreign contractors kia;http://dbpedia.org/ontology/causalties
kia;total:872 kia;http://dbpedia.org/ontology/causalties
wounded;162 killed and wounded;http://dbpedia.org/ontology/causalties
killed;106 killed  40+ captured;http://dbpedia.org/ontology/causalties
killed;at least 150 killed;http://dbpedia.org/ontology/causalties
entire;entire army and population;http://dbpedia.org/ontology/causalties
killed;volksfront: 1 killed;http://dbpedia.org/ontology/causalties
killed;awb: 4 killed;http://dbpedia.org/ontology/causalties
sunk;> 7004gunboats sunk;http://dbpedia.org/ontology/causalties
wounded;100 killed or wounded;http://dbpedia.org/ontology/causalties
vii;vii fighter command: 157 aircraft;http://dbpedia.org/ontology/causalties
dead;174 dead;http://dbpedia.org/ontology/causalties
total;total 230+;http://dbpedia.org/ontology/causalties
wounded;118 wounded;http://dbpedia.org/ontology/causalties
battle;around 770 killed in battle;http://dbpedia.org/ontology/causalties
killed;11\u201325 killed;http://dbpedia.org/ontology/causalties
down;1ah-64shot down;http://dbpedia.org/ontology/causalties
killed;a number of afghans and 1 american killed;http://dbpedia.org/ontology/causalties
lost;34 ships lost;http://dbpedia.org/ontology/causalties
dead;less than 1000 dead;http://dbpedia.org/ontology/causalties
killed;199 killed;http://dbpedia.org/ontology/causalties
damaged;4 bradley ifvs destroyed and 10 damaged;http://dbpedia.org/ontology/causalties
destroyed;1m113vehicle destroyed;http://dbpedia.org/ontology/causalties
damaged;1 bradley damaged;http://dbpedia.org/ontology/causalties
wounded;15 killed90 wounded;http://dbpedia.org/ontology/causalties
killed;400\u2013700 or more killed;http://dbpedia.org/ontology/causalties
killed;3fighter pilots killed;http://dbpedia.org/ontology/causalties
bomber;raf bomber command:;http://dbpedia.org/ontology/causalties
killed;24 aircrew killed;http://dbpedia.org/ontology/causalties
miscellaneous;47 miscellaneous aircraft;http://dbpedia.org/ontology/causalties
hundred;c. several hundred civilians;http://dbpedia.org/ontology/causalties
mech.;only against8th mech. corps:;http://dbpedia.org/ontology/causalties
lost;~ 200 tanks lost;http://dbpedia.org/ontology/causalties
killed;79 killed;http://dbpedia.org/ontology/causalties
killed;897 killed;http://dbpedia.org/ontology/causalties
or;600 dead or captured;http://dbpedia.org/ontology/causalties
wounded;100 killed and wounded;http://dbpedia.org/ontology/causalties
killed;total: 35 killed;http://dbpedia.org/ontology/causalties
killed;106 killed;http://dbpedia.org/ontology/causalties
killed;total: 428 killed;http://dbpedia.org/ontology/causalties
one;one destroyer;http://dbpedia.org/ontology/causalties
many;very heavy including many captured;http://dbpedia.org/ontology/causalties
destroyed;fivebttanks destroyed;http://dbpedia.org/ontology/causalties
damaged;three other afvs damaged;http://dbpedia.org/ontology/causalties
few;at least a few tanks;http://dbpedia.org/ontology/causalties
wounded;187 wounded;http://dbpedia.org/ontology/causalties
major;in major battles:;http://dbpedia.org/ontology/causalties
killed;427 killed;http://dbpedia.org/ontology/causalties
killed;63 killed;http://dbpedia.org/ontology/causalties
wounded;100+ wounded;http://dbpedia.org/ontology/causalties
lost;19 tanks lost;http://dbpedia.org/ontology/causalties
killed;213 killed;http://dbpedia.org/ontology/causalties
injured;unknown number of killed and injured;http://dbpedia.org/ontology/causalties
disabled;1 t-55 tank disabled;http://dbpedia.org/ontology/causalties
destroyed;1 recoilless gun destroyed;http://dbpedia.org/ontology/causalties
killed;2600 killed;http://dbpedia.org/ontology/causalties
more;in 4 main battles more than 320;http://dbpedia.org/ontology/causalties
wounded;226 wounded;http://dbpedia.org/ontology/causalties
minor;minor;http://dbpedia.org/ontology/causalties
destroyed;45tanks destroyed;http://dbpedia.org/ontology/causalties
killed;at least 200 killed;http://dbpedia.org/ontology/causalties
wounded;at least 500 wounded;http://dbpedia.org/ontology/causalties
armored;dozens of armored vehicles;http://dbpedia.org/ontology/causalties
wounded;n/a dead or wounded;http://dbpedia.org/ontology/causalties
killed;3-23 killed;http://dbpedia.org/ontology/causalties
sunk;6 destroyers sunk;http://dbpedia.org/ontology/causalties
crippled;1 cruiser crippled;http://dbpedia.org/ontology/causalties
damaged;4 destroyers severely damaged;http://dbpedia.org/ontology/causalties
sunk;3 submarines sunk;http://dbpedia.org/ontology/causalties
damaged;4 submarines damaged;http://dbpedia.org/ontology/causalties
sunk;10 minesweepers and coastal defense ships sunk;http://dbpedia.org/ontology/causalties
dead;350 dead;http://dbpedia.org/ontology/causalties
killed;238 killed;http://dbpedia.org/ontology/causalties
wounded;181 wounded;http://dbpedia.org/ontology/causalties
recorded;none recorded;http://dbpedia.org/ontology/causalties
killed;489 killed;http://dbpedia.org/ontology/causalties
wounded;925 wounded;http://dbpedia.org/ontology/causalties
missing;59 missing;http://dbpedia.org/ontology/causalties
lost;one man lost;http://dbpedia.org/ontology/causalties
wounded;153 dead and wounded;http://dbpedia.org/ontology/causalties
dead;306 dead;http://dbpedia.org/ontology/causalties
dead;200&ndash;500 dead;http://dbpedia.org/ontology/causalties
killed;78 killed;http://dbpedia.org/ontology/causalties
wounded;104 wounded;http://dbpedia.org/ontology/causalties
wounded;115 dead or wounded;http://dbpedia.org/ontology/causalties
eight;eight morrisites;http://dbpedia.org/ontology/causalties
wounded;7 killed or wounded;http://dbpedia.org/ontology/causalties
killed;8junbish-i-milli islamiand 30jamiat-e islamifighters killed;http://dbpedia.org/ontology/causalties
killed;11or 43 killed;http://dbpedia.org/ontology/causalties
wounded;17or ~150 wounded;http://dbpedia.org/ontology/causalties
killed;~70 killed;http://dbpedia.org/ontology/causalties
wounded;~150 wounded;http://dbpedia.org/ontology/causalties
northern;northern casualties:;http://dbpedia.org/ontology/causalties
wounded;400\u2013500 wounded;http://dbpedia.org/ontology/causalties
southern;southern casualties:;http://dbpedia.org/ontology/causalties
wounded;366 wounded;http://dbpedia.org/ontology/causalties
damaged;1 bomber damaged;http://dbpedia.org/ontology/causalties
number;\\\lost a great number of men\\\;http://dbpedia.org/ontology/causalties
killed;140 dingwalls killed;http://dbpedia.org/ontology/causalties
killed;11 munros killed;http://dbpedia.org/ontology/causalties
destroyed;1 destroyed;http://dbpedia.org/ontology/causalties
damaged;5 damaged;http://dbpedia.org/ontology/causalties
two;200 total between the two armies;http://dbpedia.org/ontology/causalties
several;25px: several hundreds;http://dbpedia.org/ontology/causalties
killed;3100 killed;http://dbpedia.org/ontology/causalties
wounded;50 dead and wounded;http://dbpedia.org/ontology/causalties
greek;800-1000 greek soldiers;http://dbpedia.org/ontology/causalties
dead;37 dead;http://dbpedia.org/ontology/causalties
damaged;1 fighter jet damaged;http://dbpedia.org/ontology/causalties
killed;114 killed;http://dbpedia.org/ontology/causalties
wounded;338 wounded;http://dbpedia.org/ontology/causalties
killed;total: 314 killed;http://dbpedia.org/ontology/causalties
minor;minor deaths;http://dbpedia.org/ontology/causalties
sunk;1 brig sunk;http://dbpedia.org/ontology/causalties
sunk;1 steamer sunk;http://dbpedia.org/ontology/causalties
damaged;1 bark damaged;http://dbpedia.org/ontology/causalties
damaged;4 shore batteries damaged;http://dbpedia.org/ontology/causalties
wounded;62 wounded;http://dbpedia.org/ontology/causalties
damaged;1 freighter damaged;http://dbpedia.org/ontology/causalties
killed;at least 30 killed atvictoriaandlinnville;http://dbpedia.org/ontology/causalties
no;no data;http://dbpedia.org/ontology/causalties
wounded;189 killed and wounded;http://dbpedia.org/ontology/causalties
killed;at least 30 killed at victoria and linnville;http://dbpedia.org/ontology/causalties
wounded;7 killed & 10 wounded;http://dbpedia.org/ontology/causalties
uk;uk ?;http://dbpedia.org/ontology/causalties
killed;657 killed;http://dbpedia.org/ontology/causalties
according;according to alan mackenzie;http://dbpedia.org/ontology/causalties
down;1ah-64 apacheshot down;http://dbpedia.org/ontology/causalties
down;1oh-58 kiowashot down;http://dbpedia.org/ontology/causalties
lost;6 royal navy ships lost;http://dbpedia.org/ontology/causalties
damaged;17 royal navy ships of the line heavily damaged;http://dbpedia.org/ontology/causalties
lost;4 frigates and 27 transports lost;http://dbpedia.org/ontology/causalties
sunk;6 u-boats sunk;http://dbpedia.org/ontology/causalties
damaged;7 u-boats damaged;http://dbpedia.org/ontology/causalties
wounded;around 150 killed and wounded;http://dbpedia.org/ontology/causalties
killed;546 killed;http://dbpedia.org/ontology/causalties
killed;incl. 2.860 killed;http://dbpedia.org/ontology/causalties
included;unknown but included princepaulo da silva;http://dbpedia.org/ontology/causalties
dead;about 14 or 23 dead;http://dbpedia.org/ontology/causalties
reported;not reported;http://dbpedia.org/ontology/causalties
dead;78 dead;http://dbpedia.org/ontology/causalties
destroyed;14 aircraft destroyed;http://dbpedia.org/ontology/causalties
damaged;fort mears moderately damaged;http://dbpedia.org/ontology/causalties
damaged;dutch harbor moderately damaged;http://dbpedia.org/ontology/causalties
executed;91 italian officers executed;http://dbpedia.org/ontology/causalties
killed;15 soldiers killed;http://dbpedia.org/ontology/causalties
dead;896 dead;http://dbpedia.org/ontology/causalties
killed;49 soldiers killed;http://dbpedia.org/ontology/causalties
wounded;33 soldiers wounded;http://dbpedia.org/ontology/causalties
dead;29 british military personnel dead;http://dbpedia.org/ontology/causalties
killed;639 killed;http://dbpedia.org/ontology/causalties
wounded;400 killed or wounded;http://dbpedia.org/ontology/causalties
wounded;36 killed and 71 wounded;http://dbpedia.org/ontology/causalties
destroyed;1 apc destroyed;http://dbpedia.org/ontology/causalties
unknown;kia: unknown;http://dbpedia.org/ontology/causalties
polish;polish accounts:;http://dbpedia.org/ontology/causalties
swedish;swedish accounts:;http://dbpedia.org/ontology/causalties
killed;689 killed;http://dbpedia.org/ontology/causalties
sunk;2 u-boats sunk;http://dbpedia.org/ontology/causalties
damaged;1 damaged;http://dbpedia.org/ontology/causalties
destroyed;armed schooner diana destroyed;http://dbpedia.org/ontology/causalties
destroyed;7 aircraft destroyed;http://dbpedia.org/ontology/causalties
damaged;10 aircraft damaged;http://dbpedia.org/ontology/causalties
lost;1 tug lost;http://dbpedia.org/ontology/causalties
damaged;2 vessels slightly damaged;http://dbpedia.org/ontology/causalties
fell;unknown: many fell to dysentery;http://dbpedia.org/ontology/causalties
killed;2+ killed;http://dbpedia.org/ontology/causalties
missing;124 captured or missing;http://dbpedia.org/ontology/causalties
killed;2 policemen and 4 civilians killed;http://dbpedia.org/ontology/causalties
killed;300+ killed;http://dbpedia.org/ontology/causalties
alive;100+ captured alive;http://dbpedia.org/ontology/causalties
included;unknown but included est\u00eav\u00e3o da silva;http://dbpedia.org/ontology/causalties
wounded;2 killed and 4-5 wounded;http://dbpedia.org/ontology/causalties
wounded;c.70 killed and wounded;http://dbpedia.org/ontology/causalties
killed;~70-159 killed;http://dbpedia.org/ontology/causalties
killed;~60 killed;http://dbpedia.org/ontology/causalties
sunk;launch ml254 sunk;http://dbpedia.org/ontology/causalties
killed;395\u2013515 killed;http://dbpedia.org/ontology/causalties
destroyed;14 tanks destroyed;http://dbpedia.org/ontology/causalties
killed;375 killed;http://dbpedia.org/ontology/causalties
killed;950 killed;http://dbpedia.org/ontology/causalties
killed;210+ killed;http://dbpedia.org/ontology/causalties
lost;two personnel killed and one aircraft lost;http://dbpedia.org/ontology/causalties
killed;2000+ killed;http://dbpedia.org/ontology/causalties
missing;gogland: 63 dead or missing;http://dbpedia.org/ontology/causalties
wounded;116 killed or wounded;http://dbpedia.org/ontology/causalties
killed;97 killed;http://dbpedia.org/ontology/causalties
one;one soup kettle;http://dbpedia.org/ontology/causalties
heavy;a) unknownb) moderately heavyc) unknownd) very heavy;http://dbpedia.org/ontology/causalties
killed;at least 300 killed and;http://dbpedia.org/ontology/causalties
killed;25\u2013400 killed;http://dbpedia.org/ontology/causalties
wounded;97+ wounded;http://dbpedia.org/ontology/causalties
or;all bodyguards either killed or captured;http://dbpedia.org/ontology/causalties
dead;122 dead;http://dbpedia.org/ontology/causalties
shelled;200 houses shelled;http://dbpedia.org/ontology/causalties
killed;20-60 killed;http://dbpedia.org/ontology/causalties
destroyed;entire air force destroyed;http://dbpedia.org/ontology/causalties
total;total casualties from june to november:;http://dbpedia.org/ontology/causalties
damaged;3 patrol boats severely damaged;http://dbpedia.org/ontology/causalties
damaged;2 patrol boats slightly damaged;http://dbpedia.org/ontology/causalties
killed;17-30 killed;http://dbpedia.org/ontology/causalties
iraqi;iraqi kurdistan:;http://dbpedia.org/ontology/causalties
killed;total: 178 killed;http://dbpedia.org/ontology/causalties
killed;273 killed;http://dbpedia.org/ontology/causalties
wounded;739 wounded;http://dbpedia.org/ontology/causalties
lost;1ah-1 cobrahelicopter lost;http://dbpedia.org/ontology/causalties
killed;204 killed;http://dbpedia.org/ontology/causalties
wounded;357 wounded;http://dbpedia.org/ontology/causalties
dead;107 dead;http://dbpedia.org/ontology/causalties
killed;300 + killed;http://dbpedia.org/ontology/causalties
wounded;800+ wounded;http://dbpedia.org/ontology/causalties
killed;1000+ killed;http://dbpedia.org/ontology/causalties
dead;110 dead;http://dbpedia.org/ontology/causalties
medium;25 medium tanks;http://dbpedia.org/ontology/causalties
killed;at least 334 killed;http://dbpedia.org/ontology/causalties
jet;1 k-8 jet trainer;http://dbpedia.org/ontology/causalties
plane;1 beechcraft surveillance plane;http://dbpedia.org/ontology/causalties
number;unknown number of casualties;http://dbpedia.org/ontology/causalties
executed;13 were later executed;http://dbpedia.org/ontology/causalties
approx.;approx. 600;http://dbpedia.org/ontology/causalties
wounded;~170 killed or wounded;http://dbpedia.org/ontology/causalties
killed;180 killed;http://dbpedia.org/ontology/causalties
killed;200\u2013300 killed;http://dbpedia.org/ontology/causalties
killed;304 killed;http://dbpedia.org/ontology/causalties
dead;150 wounded and dead;http://dbpedia.org/ontology/causalties
islamic;islamic republic of afghanistan;http://dbpedia.org/ontology/causalties
homeless;719 homeless;http://dbpedia.org/ontology/causalties
killed;3 mohawk killed;http://dbpedia.org/ontology/causalties
sunk;1 naval trawler sunk;http://dbpedia.org/ontology/causalties
wounded;minimum 9 soldiers wounded;http://dbpedia.org/ontology/causalties
killed;us: 1 killed;http://dbpedia.org/ontology/causalties
wounded;202 wounded;http://dbpedia.org/ontology/causalties
missing;14 missing;http://dbpedia.org/ontology/causalties
total;260 total;http://dbpedia.org/ontology/causalties
xii;xii fulminatalost aquila;http://dbpedia.org/ontology/causalties
damaged;3 forts damaged;http://dbpedia.org/ontology/causalties
dead;tatars: 400 dead;http://dbpedia.org/ontology/causalties
dead;184 dead;http://dbpedia.org/ontology/causalties
wounded;98 dead or wounded;http://dbpedia.org/ontology/causalties
wrecked;1 ship wrecked;http://dbpedia.org/ontology/causalties
damaged;1 minesweeper heavily damaged;http://dbpedia.org/ontology/causalties
damaged;4 freighters damaged;http://dbpedia.org/ontology/causalties
destroyed;one aircraft destroyed;http://dbpedia.org/ontology/causalties
kia;700 polish kia;http://dbpedia.org/ontology/causalties
killed;15 commandos killed;http://dbpedia.org/ontology/causalties
killed;3 members of the c-130 crew killed;http://dbpedia.org/ontology/causalties
wounded;15 commandos wounded;http://dbpedia.org/ontology/causalties
destroyed;1c-130aircraft destroyed;http://dbpedia.org/ontology/causalties
unknown;121 tanks destroyed/damaged or abandonedpersonnel: unknown;http://dbpedia.org/ontology/causalties
destroyed;1 frigate destroyed;http://dbpedia.org/ontology/causalties
wounded;269 killed and 80 wounded;http://dbpedia.org/ontology/causalties
spanish;600 spanish sailors captured;http://dbpedia.org/ontology/causalties
united;united states army:;http://dbpedia.org/ontology/causalties
killed;289 killed;http://dbpedia.org/ontology/causalties
awakening;awakening councils:;http://dbpedia.org/ontology/causalties
wounded;355 wounded;http://dbpedia.org/ontology/causalties
lost;3 ships of line lost;http://dbpedia.org/ontology/causalties
dead;400 dead;http://dbpedia.org/ontology/causalties
wounded;440 dead and wounded;http://dbpedia.org/ontology/causalties
wounded;53 killed and wounded;http://dbpedia.org/ontology/causalties
killed;two spaniards were killed;http://dbpedia.org/ontology/causalties
damaged;1 sloop damaged;http://dbpedia.org/ontology/causalties
dead;429 dead;http://dbpedia.org/ontology/causalties
wounded;40\u201380 wounded;http://dbpedia.org/ontology/causalties
wounded;326 wounded;http://dbpedia.org/ontology/causalties
rescued;194 rescued;http://dbpedia.org/ontology/causalties
kia;64 kia;http://dbpedia.org/ontology/causalties
kia;161 kia;http://dbpedia.org/ontology/causalties
killed;24 soldiers killed;http://dbpedia.org/ontology/causalties
killed;3 village guards killed;http://dbpedia.org/ontology/causalties
wounded;75 killed and wounded;http://dbpedia.org/ontology/causalties
wounded;40 killed or wounded;http://dbpedia.org/ontology/causalties
wounded;12 killed and wounded;http://dbpedia.org/ontology/causalties
wounded;51-167 killed and wounded;http://dbpedia.org/ontology/causalties
wounded;30 killed or wounded;http://dbpedia.org/ontology/causalties
killed;52 killed;http://dbpedia.org/ontology/causalties
dead;20&ndash;30 dead;http://dbpedia.org/ontology/causalties
sunk;14 freighters sunk;http://dbpedia.org/ontology/causalties
killed;515 killed;http://dbpedia.org/ontology/causalties
or;rest either wounded or captured);http://dbpedia.org/ontology/causalties
slain;many slain;http://dbpedia.org/ontology/causalties
following;around 150 taken prisoner in the following days;http://dbpedia.org/ontology/causalties
all;84 spaniards and most of the indios amigos. all the artillery was captured.;http://dbpedia.org/ontology/causalties
or;20 captured or interned;http://dbpedia.org/ontology/causalties
sunk;12 freighters sunk;http://dbpedia.org/ontology/causalties
sunk;8 freighters sunk;http://dbpedia.org/ontology/causalties
killed;1 spaniard killed;http://dbpedia.org/ontology/causalties
wounded;over 100 wounded;http://dbpedia.org/ontology/causalties
wounded;many yanaconas dead and wounded;http://dbpedia.org/ontology/causalties
wounded;60 horses wounded;http://dbpedia.org/ontology/causalties
killed;400 - 1 500 killed;http://dbpedia.org/ontology/causalties
british;338 british soldiers;http://dbpedia.org/ontology/causalties
sunk;15 freighters sunk;http://dbpedia.org/ontology/causalties
sunk;11 freighters sunk;http://dbpedia.org/ontology/causalties
sunk;2 u-boat sunk;http://dbpedia.org/ontology/causalties
sunk;13 freighters sunk;http://dbpedia.org/ontology/causalties
sunk;1 q-ship sunk;http://dbpedia.org/ontology/causalties
very;very low:;http://dbpedia.org/ontology/causalties
destroyed;3 u-boat destroyed;http://dbpedia.org/ontology/causalties
damaged;1 u-boat damaged;http://dbpedia.org/ontology/causalties
dead;142 dead;http://dbpedia.org/ontology/causalties
killed;1 portuguese and 7 guineans killed;http://dbpedia.org/ontology/causalties
killed;most killed;http://dbpedia.org/ontology/causalties
killed;6 spaniards killed;http://dbpedia.org/ontology/causalties
killed;2 horses killed;http://dbpedia.org/ontology/causalties
wounded;some wounded;http://dbpedia.org/ontology/causalties
killed;~100 killed;http://dbpedia.org/ontology/causalties
destroyed;4 u-boats destroyed;http://dbpedia.org/ontology/causalties
taken;87 artillery pieces taken;http://dbpedia.org/ontology/causalties
taken;26 vessels taken;http://dbpedia.org/ontology/causalties
destroyed;1 ship of the line destroyed;http://dbpedia.org/ontology/causalties
killed;2 civilians killed;http://dbpedia.org/ontology/causalties
wounded;10 civilians wounded;http://dbpedia.org/ontology/causalties
down;1mi-17helicoptershot down;http://dbpedia.org/ontology/causalties
destroyed;1bmp-1and 5dzikarmored vehicles destroyed;http://dbpedia.org/ontology/causalties
armored;9 armored vehicles captured;http://dbpedia.org/ontology/causalties
wounded;80 dead or wounded;http://dbpedia.org/ontology/causalties
wounded;264 dead and wounded;http://dbpedia.org/ontology/causalties
killed;all killed;http://dbpedia.org/ontology/causalties
wounded;1 killed and 1 wounded;http://dbpedia.org/ontology/causalties
american;2 american soldierskilled;http://dbpedia.org/ontology/causalties
afghan;3 afghan interpreters;http://dbpedia.org/ontology/causalties
kia;dutch: 38 kia;http://dbpedia.org/ontology/causalties
wounded;115~ wounded;http://dbpedia.org/ontology/causalties
escaped;remainder captured or escaped to safety;http://dbpedia.org/ontology/causalties
kia;french: 229 kia;http://dbpedia.org/ontology/causalties
wounded;700~ wounded;http://dbpedia.org/ontology/causalties
escaped;remainder captured or escaped;http://dbpedia.org/ontology/causalties
destroyed;twelve aircraft destroyed;http://dbpedia.org/ontology/causalties
dead;238 dead;http://dbpedia.org/ontology/causalties
destroyed;six aircraft destroyed;http://dbpedia.org/ontology/causalties
killed;nine crew members killed;http://dbpedia.org/ontology/causalties
sunk;1 warship sunk;http://dbpedia.org/ontology/causalties
wounded;7 dead; 6-13 wounded;http://dbpedia.org/ontology/causalties
killed;0 killed;http://dbpedia.org/ontology/causalties
killed;549 killed;http://dbpedia.org/ontology/causalties
wounded;86 wounded;http://dbpedia.org/ontology/causalties
wounded;jem claim: 45 killed and wounded;http://dbpedia.org/ontology/causalties
killed;government claim: more than 90 killed and scores captured;http://dbpedia.org/ontology/causalties
dead;910 dead;http://dbpedia.org/ontology/causalties
wounded;95 wounded;http://dbpedia.org/ontology/causalties
damaged;6 patrol boats damaged;http://dbpedia.org/ontology/causalties
sunk;submarine sunk;http://dbpedia.org/ontology/causalties
killed;all 73 crew killed;http://dbpedia.org/ontology/causalties
killed;168 fighters killed;http://dbpedia.org/ontology/causalties
entire;entire garrison;http://dbpedia.org/ontology/causalties
down;1a-10 thunderbolt iishot down;http://dbpedia.org/ontology/causalties
destroyed;2m1 abramstanks destroyed;http://dbpedia.org/ontology/causalties
destroyed;17 unarmored  vehicles destroyed;http://dbpedia.org/ontology/causalties
wounded;5-10 wounded;http://dbpedia.org/ontology/causalties
injured;47 killed and injured;http://dbpedia.org/ontology/causalties
due;no combat casualties; losses due to drowning and disease;http://dbpedia.org/ontology/causalties
civilian;civilian casualties:;http://dbpedia.org/ontology/causalties
wounded;409-424 killed including 43 womenand children600+ wounded;http://dbpedia.org/ontology/causalties
killed;185 killed;http://dbpedia.org/ontology/causalties
killed;15 policemen killed;http://dbpedia.org/ontology/causalties
damaged;3 vessels damaged;http://dbpedia.org/ontology/causalties
wounded;260 dead and wounded;http://dbpedia.org/ontology/causalties
dead;35 dead;http://dbpedia.org/ontology/causalties
dead;30\u201360 dead;http://dbpedia.org/ontology/causalties
sunk;6 freighters sunk;http://dbpedia.org/ontology/causalties
dead;76 dead;http://dbpedia.org/ontology/causalties
wounded;408 wounded;http://dbpedia.org/ontology/causalties
dead;around 700 dead;http://dbpedia.org/ontology/causalties
approx.;approx. 800 casualties;http://dbpedia.org/ontology/causalties
canadian;over 80% canadian casualties;http://dbpedia.org/ontology/causalties
killed;60 soldiers killed;http://dbpedia.org/ontology/causalties
wounded;around 40 wounded;http://dbpedia.org/ontology/causalties
killed;three volunteers killed;http://dbpedia.org/ontology/causalties
more;more than 800;http://dbpedia.org/ontology/causalties
two;two submarines;http://dbpedia.org/ontology/causalties
killed;109 killed;http://dbpedia.org/ontology/causalties
killed;c:210 killed;http://dbpedia.org/ontology/causalties
missing;733 missing;http://dbpedia.org/ontology/causalties
killed;20 soldiers killed;http://dbpedia.org/ontology/causalties
killed;3 civilians killed;http://dbpedia.org/ontology/causalties
wounded;65+ soldiers and civilians wounded;http://dbpedia.org/ontology/causalties
dead;c. 300-400 dead;http://dbpedia.org/ontology/causalties
dead;no dead;http://dbpedia.org/ontology/causalties
enemy;none killed by enemy action;http://dbpedia.org/ontology/causalties
damaged;1 tank damaged;http://dbpedia.org/ontology/causalties
killed;c. 45 killed;http://dbpedia.org/ontology/causalties
killed;20-30 killed;http://dbpedia.org/ontology/causalties
dead;103 dead;http://dbpedia.org/ontology/causalties
injured;433 injured;http://dbpedia.org/ontology/causalties
kia;102 kia;http://dbpedia.org/ontology/causalties
killed;50 soldiers killed;http://dbpedia.org/ontology/causalties
killed;100 police officers killed;http://dbpedia.org/ontology/causalties
lost;240 tanks lost;http://dbpedia.org/ontology/causalties
killed;590-780 killed;http://dbpedia.org/ontology/causalties
destroyed;100 vehicles destroyed;http://dbpedia.org/ontology/causalties
wounded;236 wounded;http://dbpedia.org/ontology/causalties
killed;fewer than 169 killed;http://dbpedia.org/ontology/causalties
kia;bin nun alef: 72 kia;http://dbpedia.org/ontology/causalties
kia;bin nun bet: 44 kia;http://dbpedia.org/ontology/causalties
injured;july 16: 23 kia/numerous injured;http://dbpedia.org/ontology/causalties
kia;july 18: 8\u201312 casualties + 45 kia of the11th;http://dbpedia.org/ontology/causalties
wounded;404 wounded;http://dbpedia.org/ontology/causalties
killed;176+ killed;http://dbpedia.org/ontology/causalties
dead;7 dead;http://dbpedia.org/ontology/causalties
killed;1643 killed;http://dbpedia.org/ontology/causalties
wounded;4981 wounded;http://dbpedia.org/ontology/causalties
killed;550 killed;http://dbpedia.org/ontology/causalties
imperial;imperial commissionerxiang rong;http://dbpedia.org/ontology/causalties
dead;100\u2013200 dead;http://dbpedia.org/ontology/causalties
heavy;moderately heavy casualties;http://dbpedia.org/ontology/causalties
wrecked;amazon wrecked;http://dbpedia.org/ontology/causalties
killed;canada: 1 killed;http://dbpedia.org/ontology/causalties
injured;uk: 2 injured;http://dbpedia.org/ontology/causalties
injured;ana: 2 injured;http://dbpedia.org/ontology/causalties
lost;18 guns lost;http://dbpedia.org/ontology/causalties
